0,RussiaGate,"REPORT: FBI Obtained FISA Warrant For Trump Aide, Believed He Was 'Agent Of The Russian Government'","FBI,Trump Aide,The Russian Government","FBI, FISA, Trump, Russian Government",JanKimbrough,"fbi,trump aide,the russian government","['trump aide', 'fbi', 'russian government']","fbi,trump"
1967,WangoTango,.@haileesteinfeld watching and supporting @imjmichaels backstage at  ??,,nan,JuliaMichaelsPH,nan,[],nan
1968,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO","Camila on 's yellow carpet.

  ",Camila,camila,garciacabello2,camila,[],camila
1969,WangoTango,Camila con @JoJoWright (via Instagram de jojowright),,camila,Pau2_5H,nan,['instagram'],camila
1970,"eurovision, UFC211, WhitePeople, zachbrownbandlive, SamuraiJack, WangoTango","50 COLORS!

      trump 1sssjxjxjxbxbdbdbbdbds",,;,NexxgenCo,nan,[],nan
1971,"WangoTango, M5OnWangoTango",YES PLEASE MORE MAROON 5 ?,,maroon 5,katyloveM5,nan,[],nan
1972,"Funny, Funnyvideo, WangoTango, UFC211","Brilliant Recreation for Jurassic World Trailer ,,, ",,jurassic world,johnduncan2021,nan,[],nan
1973,WangoTango,Camila and @machinegunkelly during their performance on  (@MarcusRFrancis on Instagram story)…,,camila,garciacabello2,nan,['instagram'],camila
1974,WangoTango,Niall in @Chelsea_Briggs' Instagram story (May 13th),,niall,claramo2018,nan,[],niall
1975,WangoTango,? | Liam at  tonight,Liam,liam,xElaPayneX,liam,[],liam
1976,WangoTango,Niall on the yellow carpet at  ?,,niall,NiallsGaIlery,nan,[],niall
1977,WangoTango,Katy singing Dark Horse at . @katyperry,,"katy, dark horse;",slayprismatic,nan,['dark horse'],katy
1978,WangoTango,"Liam watching Niall performing at .
They're definitely friendship goals.
@NiallOfficial @LiamPayne I love you both!! ",Liam,"liam, niall;;",Solo0t5rise,liam,[],"liam,niall"
1979,WangoTango,liam no @1027KIISFM,,liam,flavotinha,nan,[],nan
1980,WangoTango,"Hailee Steinfeld com o @JoJoWright.
 ",,hailee steinfeld,SummerBowden4,nan,[],hailee steinfeld
1981,WANGOTANGO,@adamlevine is so fucken hottttt,,nan,KarinaJauregui,nan,[],nan
1982,WangoTango,On my way to @1027KIISFM . I'm presenting! Who's gonna be there?! ???,,;;;,captain_smores,nan,[],nan
1983,WangoTango,Camila is going on soon! We're live on Instagram (@901Music). Follow along there! | @iHeartRadio,Camila,;;;,JhorellyM,camila,['instagram'],camila
1984,"Funnyanimal, funnyelephant, WangoTango, UFC211","Clumsy Baby Elephant ,,, ",,nan,stephenblake451,nan,[],nan
1985,nan,IM SCREAMING JOLENE IS SUCH AN ICONIC SONG,JOLENE,jolene,swirlkj,jolene,[],jolene
1986,WangoTango,Niall in justinstirling's Instagram story (May 13th),Instagram,"niall, instagram",93_irishboy,instagram,['instagram'],niall
1987,nan,Here's the video of Miley &amp; Noah singing Happy Birthday to @tishcyrus ????,Miley &amp; Noah,"miley, noah",khelms1998,"miley,noah",[],miley &amp; noah
1988,WangoTango,"AHHHHH
CAUSE BABY TONIGHT WE'RE BEAUTIFUL NOWWW!!!!!  @Zedd",,;;,SilviaCR48lm,nan,[],nan
1989,WangoTango,"Niall cantando This Town no  !!
 ",,"niall cantando, this town",flavotinha,nan,[],niall
1990,WangoTango,"VIDEO || Niall walking around at  today ! 

 ",,;,LanaJPradipta,nan,[],niall
1991,WangoTango,"NIAM 
HARRY CANTANDO SC
HS1
LIAM SINGLE 
2017 SALVO",NIAMHARRY CANTANDO SCHS1LIAM SINGLE2017 SALVO,niam; harry cantando;; liam;salvo,luanaborstnez,harry cantando sc hs1 liam,"['liam single', 'harry cantando sc']",niam
1992,WangoTango,On The Loose via @chxudry.,,on the loose,analuiza13792,nan,[],nan
1993,WangoTango,posted at,,nan,TatiNuniez,nan,[],nan
1994,WangoTango,"Niall cantando Scared to be lonely en el  . -CT?

",,"niall cantando, scared to be lonely;",NEIDA_1D200,nan,[],niall
1995,WangoTango,Queen @camila_cabello! ???,Queen,;,AlannnaDrummond,queen,['queen'],nan
1996,"Amazing, funny, WangoTango, UFC211","Chris Pratt and Jimmy Fallon Sing ""Nonsense Karaoke"" ,,, ","Chris Pratt,Jimmy Fallon Sing,Nonsense Karaoke","chris pratt, jimmy fallon, nonsense karaoke",neilfisher235,"chris pratt,jimmy fallon sing,nonsense karaoke","['jimmy fallon', 'chris pratt']","chris pratt,jimmy fallon"
1997,"WangoTango, BeltandRoad"," 

Keep moving.",,nan,AlifaaSz80mpx,nan,[],nan
1998,WangoTango,Backstage babes @MileyCyrus x @halsey ???,,nan,iRespectMiley,nan,[],nan
1999,nan,Is everything okay at home @katyperry?,,nan,laurengosolo,nan,[],nan
2000,WangoTango,THEY INTERVIEWED LIAM I'M SO GLAD THAT I'M WATCHING ???,,liam,lonelycurlshes,nan,[],nan
2001,WangoTango,Liam is so fine what on earth,Liam,liam,_JasonBrown21,liam,[],liam
2002,"UFC211, WangoTango, LaDivinaComida, MinhaMãeSempreDiz",World Trends:  | Portugal |  |  | | Free Unfollow Unfollowers |,Portugal,portugal,appunfollowers,portugal,['portugal'],portugal
2003,"UFC211, SNLLiveCoastToCoast, zacbrownbandlive, SamuraiJack","Look Full Photo ini 






Bobby Ryan
Frankie ",,; bobby ryan; frankie,JuliaSarah99,bobby ryan,['bobby ryan'],bobby ryan frankie
2004,WangoTango,Who else wants a private serenade from @NiallOfficial?!!?? ?,,nan,aliensnaspceshp,nan,[],nan
2005,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO","Camila and @machinegunkelly performing on  (@iHeartRadio on Snapchat)

  ",,camila,garciacabello2,nan,['snapchat'],camila
2006,WangoTango,Niall at  yellow carpet!!,,niall,1DIndiaTour,nan,[],niall
2007,WangoTango,Gorgeous as always! Hi @Camila_Cabello ???,,;,saiiapichaya,nan,[],nan
2008,nan,i LOVE how she sings this,,nan,dejavunarryy,nan,[],nan
2009,"wangotango, UPGRADE",I want front row   @1027kiisfm,,nan,NexusSocialLA,nan,[],nan
2010,WangoTango,Camila on @iHeartRadio's snapchat story,Camila,camila,LalYazareth,camila,[],camila
2011,"hamster, cutehamster, WangoTango, UFC211","The Carrot is Always Mike’s Favorite ,,, ",Carrot,mike,LittleJonnySmit,carrot,[],nan
2012,WangoTango,"May 13th: Niall performing ""Slow Hands"" (via @chxudry) (2)",,"niall, slow hands",nece_tibbit007,nan,"['""slow hands""']",niall
2013,WangoTango,Camila durante Bad Things no  (via @CabellosEffect),Camila,camila,defensecabeIlo,camila,[],camila
2014,WangoTango,Camila durante Bad Things no  (via @TigerBeatNow no Snapchat),Camila,camila,screammila,camila,['snapchat'],camila
2015,WangoTango,Camila on stage at .,Camila,camila,LalYazareth,camila,[],camila
2016,nan,"HE WAS SO NERVOUS THAT DAY, ",,nan,baeLucz,nan,[],nan
2017,WangoTango,Camila durante Bad Things no  (via @avaxcabello),Camila,camila,defensecabeIlo,camila,[],camila
2018,"Funnycat, adorable, WangoTango, UFC211","Dogs Annoying Cats with Their Friendship ,,, ",Cats,nan,sueskinner8591,cats,[],nan
2019,WangoTango,"Katy's  performance just ended! Set list: Chained To The Rhythm, Teenage Dream, Firework, Dark Horse, E.T., Roar and Bon Appétit.","Katy,Teenage Dream,Firework,Dark Horse,E.T.",katy; e.t. bon appétit,heartedkaty,"katy,teenage dream,firework,dark horse,e.t.","['dark horse', 'bon appétit', 'bon appétit']",bon appétit.
2020,nan,im not emotional,,nan,snugglyoongs,nan,[],nan
2021,WangoTango,CES 2016: Google's Project Tango phone dances with Lenovo for its first consumer outing,"Google,Project Tango,Lenovo","ces, google project tango, lenovo",scienceLeMagazi,"google,project tango,lenovo","['lenovo', 'google']",lenovo
2022,nan,"So proud of this family.
",,nan,crazyforholt,nan,[],nan
2023,WangoTango,insensibles?,,nan,vodkalaurenss,nan,[],nan
2024,WangoTango,Show has been amazing but I only came to see @TanyaRad @1027KIISFM,,nan,joorshao,nan,[],nan
2025,nan,this whole look is so forced,,nan,laurengirlxxv2,nan,[],nan
2026,nan,@PCamilaCabello Best performance?,,nan,PopPoIls,nan,[],nan
2027,WangoTango,She might not need anyone else but we NEED you @HaileeSteinfeld!!!!!,,nan,onedire79089870,nan,[],nan
2028,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO","Camila on @Chelsea_Briggs Instagram story. 

   ",Camila,camila,garciacabello2,camila,[],camila
2029,WangoTango,We Can't Stop!,,nan,miam166,nan,['we can'],nan
2030,WangoTango,ADAM LEVINE'S GUITAR SOLO JUST KILLED ME,ADAM,adam levine,megan_wolo,adam,['adam levine'],adam levine's
2031,wangotango,miley is the best idol you can have,,miley,queengrimmiex,nan,[],nan
2032,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO","HQ | Camila no yellow carpet do  

  ",,camila,5hot5_4ever,nan,[],camila
2033,WangoTango,A GODDESS @katyperry ?,,nan,perrygwza,nan,[],nan
2034,"Adorable, chameleon, WangoTango, UFC211","Chameleon Loves to Pop Bubbles ,,, ",Pop Bubbles,chameleon,JaneJaneparr420,pop bubbles,[],nan
2035,WangoTango,"Niall cantando ""On The Loose"" esta tarden en el ! (2)",On The Loose,"niall cantando, on the loose;",lours_1D,on the loose,"['""on the loose""']",niall
2036,WangoTango,"Niall en el backstage del  .-CT?

",,niall;,StylesCoxAura,nan,[],nan
2037,WangoTango,? | Niall autografando posters no backstage do  .,,niall,1DinfiniteZayn,nan,[],niall
2038,WangoTango,Niall no backstage do  ontem - 13/05.,,niall,TekaEstefani,nan,[],niall
2039,"cutebunny, adorablebunny, WangoTango, UFC211","How good is this bunny at playing Jenga game will surprise you! ,,, ",Jenga,jenga;,rosehamilton291,jenga,[],nan
2040,WangoTango,"Niall apresentando 'This Town' no . 
",,"niall, this town;",Californiabittc,nan,[],niall
2041,"getmarried, usingsiri, WangoTango, UFC211","Using Siri To Get Married ,,, ",,siri,william36567291,nan,[],nan
2042,nan,suicide,,nan,blockykidplays,nan,[],nan
2043,Malibu,.@MileyCyrus takes us to ! ??,,;,lastgodbye,nan,[],nan
2044,WangoTango,Miley backstage with fans.,Miley backstage,miley,chem_is_TRY__,miley backstage,[],miley
2045,nan,Tomorrow ?,,nan,kimnlarry,nan,[],nan
2046,WANGOTANGO,".@aaroncarter just remixed ""I Want Candy"" &amp; we CANNOT DEAL ???   ",,i want candy,NJHLove93,nan,"['""i want candy""']",nan
2047,WangoTango,Niall cantando This Town en el !!?,,"niall cantando, this town;",CamiHoran1D1,nan,[],niall
2048,"PHOTO, WangoTango",| @katyperry at  with her niece Stella and @Geli's daughter ??,Stella,stella,anggeign_,stella,"['geli', 'stella']",stella
2049,"Funnyanimal, funnyelephant, WangoTango, UFC211","Baby Elephant Bathing ,,, ",,baby elephant,jasmine15097885,nan,[],nan
2050,nan,this all looks like such a forced image by his label lmao,,nan,macaronileoni,nan,[],nan
2051,WangoTango,Niall onstage at @1027KIISFM  today!,,niall,1DIndiaTour,nan,[],niall
2052,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO","Camila no backstage do  

  ",,camila,5hot5_4ever,nan,[],camila
2053,WangoTango,Pics of Miley performing,Miley performing,miley,MySmilerSide,miley performing,[],miley
2054,"Amazing, slowmotion, WangoTango, UFC211","Giant Star Wars LEGO Super Star Destroyer Shattered in Slow Motion ,,, ",,"star wars, lego",annastewart6551,nan,[],nan
2055,WangoTango,Niall in courtneyjbarry's Instagram story (May 13th),Instagram,"niall, instagram",93_irishboy,instagram,['instagram'],niall
2056,WangoTango,We are loving this powerful performance from @HaileeSteinfeld and @machinegunkelly,,nan,onedire79089870,nan,[],nan
2057,"UFC211, WangoTango",The fandom might as well be in the  right now with all the things the boys are throwing at us right now @LiamPayne  Niall,,niall,liamschocochips,nan,[],niall
2058,nan,SUCH A BEBBEEEEE,,nan,niallassun,nan,[],nan
2059,WangoTango,OMG NIAM JUST MET!!!,,niam,MurkOfficial,nan,[],nan
2060,WangoTango,"Time to drop the bass, 'cause Zedd's performing next! ",Zedd,zedd,realwesleywess,zedd,[],nan
2061,WangoTango,Liam watching Niall Horan perform at,"Liam,Niall Horan","liam, niall horan, niall",perrieleharry,"liam,niall horan",['niall horan'],"liam,niall horan"
2062,nan,that's hot,,nan,lourrie,nan,[],nan
2063,"Malibu, WangoTango",We LOVE  @MileyCyrus!   ?,,nan,MCisexcellent,nan,[],nan
2064,WangoTango,Camila and @machinegunkelly performing Bad Things tonight at,,"camila, bad things",8Raegan,nan,[],camila
2065,WhitePeople,"Which group is the most oppressed?

",,nan,MWMWWWWWWWWWMWM,nan,[],nan
2066,WhitePeople,"Is there such thing as white privilege?

",,nan,trumpocrat,nan,[],nan
2067,WhitePeople,"The Govt census now considers Hispanics white.
What is all of this fuss?
  ",,hispanics;,RayKoagel,nan,[],nan
2068,WhitePeople,is trending for everyone to hate on Whites and If your a white male who's proud of his heritage you're a racist fucking NAZI,NAZI,"whites, nazi",RedPilled88,nazi,[],nan
2069,nan,"Wait, what? This makes no sense. How can a group of people not have a ""culture""? Everyone has culture. ",,;;;;,word_in_edgewis,nan,[],nan
2070,WhitePeople,"When  set their minds towards a goal there is nothing they cannot accomplish.
Be proud of your heritage… ",,;;,NathanielGSmith,nan,[],nan
2071,WhitePeople," Don't Lose Your Head
Children as young as five turned into executioners   via… ",,;,58Nodoubt,nan,['children'],nan
2072,WhitePeople,"Without , blacks would still be in slavery. My ancestors fought and died to end it. Where are my repara… ",,;;,hrt2know,nan,[],nan
2073,nan,No society ever thrived because it had a large and growing class of parasites living off those who produce. ~Thomas…,,;,dianedavis8180,nan,[],nan
2074,nan,"Villain to the left ?
Developed the most successful tolerant societies in history ?
Now let leftists try to destroy them?
 
",,;;,SF_ProudBoys,nan,[],nan
2075,WhitePeople,I'm an anti-racist so that means I hate all,,nan,KurtPzrLehr,nan,[],nan
2076,nan,tariq na-sherlock holmes at it again,,tariq,_TheRevelator,nan,[],nan
2077,whitepeople,"Take a look at Trump supporters on the  hashtag - totally ""not-racist"" ",Trump,trump,fancynancysays,trump,[],trump
2078,"WhitePeople, WhiteHistoryMonth",@BancoRana @Rambobiggs  need TRUE Equality,,nan,Walkingstickm2n,nan,[],nan
2079,whitepeople,"Yikes  is full of some serious, top notch shit",,nan,posteverythinga,nan,[],nan
2080,WhitePeople,Not really sure why  would be trending. Sad to see many fellow liberals are attacking my skin color while republicans defend it.,,; republicans,ktd101551,nan,[],nan
2081,nan,"@ferree_g @_Makada_ Democrats tried to normalize hatred against whites for political power, that's what nappened. Right @johngreen? ",,democrats;,JizzCannon,nan,[],nan
2082,"whitepeople, MAGA","I'm not , but my husband is and we love Trump, because in spite of the dummies on the left, he is ",,trump,BeachSideKnits,nan,[],nan
2083,WhitePeople,""" fought to free themselves, then they fought to free black people, then they fought to free women."" -H… ",,;;,LoveOurPeoples,nan,[],nan
2084,nan,As do I. Very grateful to ancestors who came 2 USA LEGALLY to give me blessing of Freedom! RT if you are too!,,; usa;,madmommab,nan,"['usa', 'rt']",usa
2085,WhitePeople,at least I don't fuck my son like Mexican fem do lolol,,mexican,Felisha83819049,nan,[],nan
2086,nan,"Correct. If you're not racist, nothing about this should offend you. ?? ",,;;,heatherg,nan,[],nan
2087,"dank, WhitePeople","When your mom passes the family school shooting gun down to you ..
  ",,nan,torisparksxo,nan,[],nan
2088,nan,This tweet is what this hashtag should be used for,,nan,TechBug2012,nan,[],nan
2089,nan,Who ever told U 2B ashamed? Atrocities commited by Europeans against indigenous people worldwide NOTHING2 B rejoicing N. Europeans R Great!,Europeans,; europeans; europeans,MichelStumvoll,europeans,[],nan
2090,nan,"I've never been asked by POC to feel ashamed for my skin color. Ironic as POC are told to feel ashamed for theirs every day.

",,poc; poc,harbend,nan,[],poc
2091,nan,"(((us)))

You have to go back. ",,;;,JDVandersnoot,nan,[],nan
2092,nan,"Shut up, you shithouse. ",,nan,ImGregCook,nan,[],nan
2093,WhitePeople,it's been fun and remember stay white keep out of the sun stop taking heroin quit sleeping with your kids and you'll prosper,,nan,SoulFunktionMCR,nan,[],nan
2094,WhitePeople,Yo did y'all peep this hashtag trending? Lmao cus why,,;,YourFavoriteEx_,nan,[],yo
2095,BlackGirlMagic,"Thx. Please forward the name of your plastic surgeon. And which  lips did u opt for? Small, medium,… ",,;;;,Muthawalker,nan,['your plastic surgeon'],nan
2096,nan,Can I rt this 10 times??,,nan,emmygrace2016,nan,['rt'],nan
2097,WhitePeople,problems,,nan,TheFactualGamer,nan,[],nan
2098,WhitePeople,lives will always matter,,nan,sawmilltaters,nan,[],nan
2099,WhitePeople,"@Xintani_ ?just make some shit up..no one will care.
 ",,nan,RubberBlon,nan,[],nan
2100,"WattersWorld, JudgeJeanine, Whitepeople","What's up Chuck.
   ",,chuck,dcgilltx,nan,[],nan
2101,WhitePeople,@lxrdkayy I just HATE when Liberals accuse NICE  Trump supporters &amp; GOP racist! Breaks my heart!,Liberals accuse NICE Trump,"trump, gop;",TeaTraitors,"liberals accuse nice trump,gop",['gop'],"nice trump,gop"
2102,whitepeople,why is  trending?,,nan,zagthehuman,nan,[],nan
2103,"WhitePeople, WhitePeople",": we are conquerors! Be proud of your white skin! 

Also : REVERSE RACISM IS AS BAD AS RACISM ",,;;,SonMcGillicuddy,nan,[],nan
2104,nan,Not a conservative but I kind of agree with this,,nan,TechBug2012,nan,[],nan
2105,nan,"I agree!I'm proud to be white too &amp; everyone should be proud of their race no matter what, it's just showing God gratitude.  ",God,nan,colettey6,god,[],nan
2106,WhitePeople," need to relax, take a breath and be noble, magnanimous and partner up to make America safe again",America,america,R46408488,america,['america'],america
2107,WhitePeople,got these POCs scared. Nice going fam.,,poc;,JDVandersnoot,nan,[],nan
2108,WhitePeople,"Blocked.

 only ",,;;,JDVandersnoot,nan,[],nan
2109,whitepeople,I'm proud to be a Anglo Celtic Australian get mad left winged social justice cunts,Anglo Celtic Australian,"anglo celtic, australian",reaperthegrim31,anglo celtic australian,[],nan
2110,WhitePeople,is trending. I'd like to thank white people for all of this.,,;,finnationalist,nan,[],nan
2111,WhitePeople,"you have 2 admit
""Liberty University"" is silly from bar 1.
 how absurd do they need to get?",Liberty University,; liberty university;,88weighted,liberty university,['liberty university'],nan
2112,WhitePeople,"I love all people, we are all created in God's image... sad that liberals start to forget about i!
 ",God,;,VSigourney1,god,[],nan
2113,nan,"White ppl love using MLK as some kind of example of ""the good blacks""ism. 

Especially since he can't speak for himself. Assassinated &amp; all. ",,mlk;;,BlackNerdJade,nan,[],nan
2114,WhitePeople,I love  &amp; I'm sick of all the hate that's spewed at them from racist minorities &amp; liberals who suffer f…,,nan,ladihawke65,nan,[],nan
2115,WhitePeople,is trending because of bot accounts.,,nan,pete122661,nan,[],nan
2116,WhitePeople,"Proud of my culture, Proud of my people's history. B4 America there was no end to slavery in sight. Slavery? We shit it down",America,;;america;;,NotATrollololo,america,[],america
2117,WhitePeople,"Liberals see racism where it doesn't exist
 ",,nan,ETVT,nan,[],nan
2118,WhitePeople,@realbrockturner here you go asshole.The privilege of being white. While an African American would have done life 4 what u did,,";; african american, american",ZigChigurh88,nan,[],nan
2119,nan,"Since we are on the subject of racism, spot the difference between the real Juno Mission team and Google's interpre… ","Juno Mission,Google","juno mission, google",kosmosflux,"juno mission,google","['google', 'juno mission']",nan
2120,nan,??????I swear Trump supporters be saying the dumbest shit to make an uproar.,Trump,trump,chiIdishburgos,trump,[],trump
2121,whitepeople,"I see a sea of RED PEOPLE!

Dems want you to believe they're all  ? ",,; dems,clark7950,nan,[],nan
2122,"WhitePeople, WhiteGenocide","are less than 8% of the worlds population!  

Protect real diversity! Fight !",,;;,finnationalist,nan,[],nan
2123,DeadEnd,self-segregation by SOME militant niggaz,,nan,TeaPartyStance,nan,[],nan
2124,"WhitePeople, WhitePeople","Funny how everyone loves to hate , yet everyone wants to live in the great western civilizations  created ?",,nan,LCMarsh2,nan,[],nan
2125,nan,"So many white cucks.
This wont get you pussy
At least not any worth while ",,;;,fufabunny,nan,[],nan
2126,WhitePeople,"Lucky I'm 1/64 Crow, allows me to escape the whole white guilt thing.",Crow,nan,ebell_missouri,crow,[],nan
2127,WhitePeople,got no style.,,nan,EscapeVelo,nan,[],nan
2128,WhitePeople,"dear fellow , we are awkward. oh well. hug a person of color. it may not improve anything but hugs are nice.",,;;;,calvinhahcomedy,nan,[],nan
2129,nan,How about the ability to not be that smart but can still win an election... that's just one...,,;,MapAnalyst,nan,[],nan
2130,"WhitePeople, BlackPeople"," are fine.  are also fine.

No matter your race, you're capable of being racist. Don't do that. No one likes a cunt.",,;;;;,Felisha83819049,nan,[],nan
2131,nan,This happens when you don't know history. Wonder if she knows those racists jumped to @GOP when LBJ passed Civil Rights Laws...,LBJ,"; lbj, civil rights laws",SpiceMasa,lbj,['gop'],lbj
2132,"Commie, WhitePeople",The words and beliefs that my words reflect built and nurtured this nation. Get a clue .,,;,Conservative220,nan,[],nan
2133,"Eurovision, UFC211, Portugal, WhitePeople",Bill and Hillary Clinton Body Count   i,"Bill,Hillary Clinton Body","bill, hillary clinton",TureChapa,"bill,hillary clinton body",['bill'],"bill,hillary clinton body count i"
2134,"WhitePeople, PoetryFlow","When Black People lights go out, we plan it. When  lights go out, they PANIC!  ????",,;;,BiGoddess_85,nan,[],nan
2135,WhitePeople,"The age of guilt is over.

 ",,;,TheFunEndsNow,nan,[],nan
2136,whitepeople,since  is trending (???) here are some insightful words for your saturday night,,;,bambinohes,nan,[],nan
2137,WhitePeople,"Liberals, every time you make a comment about , say the exact same thing, but change the race, then hear how ignorant you sound.",,nan,RedPilled88,nan,[],nan
2138,WhitePeople,Lighter shade of brown,,nan,RScandle,nan,[],nan
2139,WhitePeople,Liberalism does strange things to your brain.,,liberalism,dgdocter12,nan,[],nan
2140,"whitepeople, crabpeople","So Twitter can just let  trend like it's nothing, but if  were trending then there would be riots in the streets. ",Twitter,twitter,stin_Smith,twitter,['twitter'],nan
2141,nan,The sooner the better.. know your place...,,nan,AetherOfLove,nan,[],nan
2142,WhitePeople,I love . Don't be ashamed of your race or loving your heritage because it's a taboo now. I love my European heritage. ????,,;; european;,shooberto,nan,[],nan
2143,WhitePeople,"We're. Not. Sorry. 

 ",,;;,TheFunEndsNow,nan,[],nan
2144,WhitePeople,The left is vilifying an entire race of people based on their own stereotypes &amp; prejudices of  . Hypocrites!,,;,grodri56,nan,[],nan
2145,nan,you're so brave thank you for sharing your story,,nan,Goobinator02,nan,[],nan
2146,nan,we hate white people like youuuu not all of them babygirl,,nan,WhenYourePretty,nan,[],nan
2147,WhitePeople,are alright.,,nan,ChrisTechBrown,nan,[],nan
2148,"whitepeople, SideEye, deadEye","When  say they wanna 'make America great again' ..  



They are either
complete selfish asses
or Ignant af ",America,america;;;;,9t_9p,america,['america'],america
2149,WhitePeople," aren't the problem

White LIbs are

?Fought for slavery
?Enacted Jim Crow
?Founded KKK


 ",Jim Crow?Founded KKK,;;;jim crow; kkk,Michael72172097,"white libs,jim crow",['kkk'],white libs
2150,WhitePeople,Girl...what's happening in this tag,,;,sailor_misty,nan,[],nan
2151,"zacbrownbandlive, WhitePeople, svengoolie, CHIvSEA, Gutfeld, JJWCC2017"," ,  ,  , Sounders ,  ,  , Hansel Robles , Gignac , ","Sounders,Hansel Robles,Gignac","hansel robles, gignac",nipponupdate,"sounders,hansel robles,gignac",[],"hansel robles,gignac"
2152,WhitePeople,*enslaved people to get out of their own work &amp; stopped those same ppl from getting educations* : we built this country.,,nan,zakeeakardash,nan,[],nan
2153,"love, WhitePeople",love white everything!,,nan,Goobinator02,nan,[],nan
2154,nan,"@fdell3 hey! Vladimir Caddie guy!

It seems there's a Gopher in my pant.
NO, I AM NOT GLAD TO SEE YOU!",Vladimir Caddie,;vladimir; gopher;,CheetahPizzas,vladimir caddie,['vladimir caddie'],vladimir caddie
2155,WhitePeople,"""*OUR* race built this civilization!""
""What about slavery and genocide?""
""Hey, *I* wasn't a part of that...""

",,;;,Rosie_Zadinia,nan,[],nan
2156,WhitePeople,"Pssst.. The Constitution was written up and signed by  ?? ""them crackers so evil trying to make a civilized society and shit"" ??",Constitution,;constitution,VSigourney1,constitution,[],nan
2157,whitepeople,"Just so everyone knows, we don't claim the white people crying how they're oppressed in the  hashtag. They're on their own. ",,;,King_Dennis13,nan,[],nan
2158,nan,"Liberals cry ""racism"" whenever somebody says something they disagree with yet leftists love to openly promote racism against .",,nan,PhilipBeamSr,nan,[],nan
2159,nan,Why don't you? You don't think white people don't like black people? How's the love in Africa? Or Asia and India? Do They love white people?,"Africa,Asia,India",";;africa; asia, india;",Trumpforpres4,"africa,asia,india","['africa', 'india', 'asia']",asia
2160,"whitepeople, crabpeople","So Twitter can just let  trend like it's nothing, but if  were trending then there would be… ",Twitter,twitter,J0hnnyKapahala,twitter,['twitter'],nan
2161,WhitePeople,Why are nations founded by  the most free &amp; tolerant? There are Currently slaves in Africa &amp; Middle East yet whites are evil..,"Africa,Middle East",";africa, middle east",doc_redpilled,"africa,middle east",[],"africa,middle east"
2162,WhitePeople,buuuuuttt  kinda screwed all that up in the past and today soooo racism remains,,nan,Jrwoke,nan,[],nan
2163,whitepeople,is trending....... I will use it as an excuse to post bikini pics ?,,;,Katie_for_fun,nan,[],nan
2164,nan,"Sre you going to denounce this overt racism in your name, @GOP, @RNC, &amp; @TNGOP? ",,nan,Newsericks,nan,['gop'],nan
2165,nan,Wait. Wait. Look over here. Trump put Russian dressing on his salad!!!  Let's get a special prosecutor because nothing else bad is happening,,";;; trump, russian;",BBindib,nan,['a special prosecutor'],trump
2166,whitepeople,White lives matter.,White,nan,drewwood30,white,[],nan
2167,"WhitePeople, America",Cause  are the problem w,,nan,JessePershall,nan,[],nan
2168,"WhitePeople, whitepeople",freed my ancestors. Dont understand the hate. No quarrel from me here. Carry on  ?,,;;;,hotvoltage,nan,[],nan
2169,nan,Native Americans and gentrified communities may have a word about this...,,"native americans, americans",missnvni,nan,[],nan
2170,WhitePeople,Ok I have done my best to mock the   hashtag. Now it's time for this cracka to sleep ...,,;,JadedByPolitics,nan,[],nan
2171,WhitePeople,"
Video: Was the Tower of Babel Real?
",Tower of Babel Real,tower of babel,tonyr951,tower of babel real,['tower of babel real'],nan
2172,WhitePeople,Can someone name the number of genocides committed by Blacks? We know for the Whites...Thanks in advance.,,;;,Kings_Secret,nan,[],nan
2173,"WhitePeople, lynching",No surprise that Tang is in office and   is trending. I am sure next week  will be on top,Tang,tang;,DaKcStork,tang,[],tang
2174,nan,"It's actually the hat that sells you as a white supremacist but keep trying, sweaty :))))) ",,nan,vanetti,nan,[],nan
2175,WhitePeople,"""You don't understand our struggle! The Dow was down two points today!"" ",Dow,;,vanetti,dow,[],nan
2176,nan,Your Tude is what more people have got to realize is the only way to combat this politically correct idea that there is eternal white guilt!,,nan,donald_aper,nan,[],nan
2177,nan,I'm white &amp; I get it. It's bulllllshit,,;,ojoan,nan,[],nan
2178,"Eurovision, UFC211, Portugal, WhitePeople",George Soros Feels No Guilt In Helping The Nazis   i,George Soros,"george soros, nazis",TornadoRhoy,george soros,[],"george soros,nazis"
2179,WhitePeople,There sure are a lot of stupid  who voted for Cankles.,,cankles,LiberalsRpsyco,nan,[],nan
2180,WhitePeople,"You hate us because you ain't us.. 

Seriously, who's the most racist people on earth right now in 2017? 

??",,;;,ScienceGuy66,nan,[],nan
2181,WhitePeople,our women are beautiful and strong. It's up to you to continue reproducing with your own in order to s…,,;,livncuckooland,nan,[],nan
2182,nan,"Dentist : ur teeth are so white 
Her : how white they are ?
Teeth: *colonize half the world* 
Dentist : pretty fuck… ",,;;;,DhatVulcha,nan,"['dentist', 'dentist']",nan
