0,RussiaGate,"REPORT: FBI Obtained FISA Warrant For Trump Aide, Believed He Was 'Agent Of The Russian Government'","[u'FBI//B-ENTITY', u'Trump//B-ENTITY', u'Aide//I-ENTITY', u'The//B-ENTITY', u'Russian//I-ENTITY', u'Government//I-ENTITY']","FBI, FISA, Trump, Russian Government",JanKimbrough,"fbi,trump aide,the russian government","['trump aide', 'fbi', 'russian government']","fbi,trump"
2119,,"Since we are on the subject of racism, spot the difference between the real Juno Mission team and Google's interpre… ","[u'Juno//B-ENTITY', u'Mission//I-ENTITY', u'Google//B-ENTITY']","juno mission, google",kosmosflux,"juno mission,google","['google', 'juno mission']",
2120,,😂🤦🏾‍♀️I swear Trump supporters be saying the dumbest shit to make an uproar.,[u'Trump//B-ENTITY'],trump,chiIdishburgos,trump,[],trump
2121,whitepeople,"I see a sea of RED PEOPLE!

Dems want you to believe they're all  😂 ",[],; dems,clark7950,,[],
2122,"WhitePeople, WhiteGenocide","are less than 8% of the worlds population!  

Protect real diversity! Fight !",[],;;,finnationalist,,[],
2123,DeadEnd,self-segregation by SOME militant niggaz,[],,TeaPartyStance,,[],
2124,"WhitePeople, WhitePeople","Funny how everyone loves to hate , yet everyone wants to live in the great western civilizations  created 🙄",[],,LCMarsh2,,[],
2125,,"So many white cucks.
This wont get you pussy
At least not any worth while ",[],;;,fufabunny,,[],
2126,WhitePeople,"Lucky I'm 1/64 Crow, allows me to escape the whole white guilt thing.",[u'Crow//B-ENTITY'],,ebell_missouri,crow,[],
2127,WhitePeople,got no style.,[],,EscapeVelo,,[],
2128,WhitePeople,"dear fellow , we are awkward. oh well. hug a person of color. it may not improve anything but hugs are nice.",[],;;;,calvinhahcomedy,,[],
2129,,How about the ability to not be that smart but can still win an election... that's just one...,[],;,MapAnalyst,,[],
2130,"WhitePeople, BlackPeople"," are fine.  are also fine.

No matter your race, you're capable of being racist. Don't do that. No one likes a cunt.",[],;;;;,Felisha83819049,,[],
2131,,This happens when you don't know history. Wonder if she knows those racists jumped to @GOP when LBJ passed Civil Rights Laws...,[u'LBJ//B-ENTITY'],"; lbj, civil rights laws",SpiceMasa,lbj,['gop'],lbj
2132,"Commie, WhitePeople",The words and beliefs that my words reflect built and nurtured this nation. Get a clue .,[],;,Conservative220,,[],
2133,"Eurovision, UFC211, Portugal, WhitePeople",Bill and Hillary Clinton Body Count   i,"[u'Bill//B-ENTITY', u'Hillary//B-ENTITY', u'Clinton//I-ENTITY', u'Body//I-ENTITY']","bill, hillary clinton",TureChapa,"bill,hillary clinton body",['bill'],"bill,hillary clinton body count i"
2134,"WhitePeople, PoetryFlow","When Black People lights go out, we plan it. When  lights go out, they PANIC!  😂😂😂😂",[],;;,BiGoddess_85,,[],
2135,WhitePeople,"The age of guilt is over.

 ",[],;,TheFunEndsNow,,[],
2136,whitepeople,since  is trending (???) here are some insightful words for your saturday night,[],;,bambinohes,,[],
2137,WhitePeople,"Liberals, every time you make a comment about , say the exact same thing, but change the race, then hear how ignorant you sound.",[],,RedPilled88,,[],
2138,WhitePeople,Lighter shade of brown,[],,RScandle,,[],
2139,WhitePeople,Liberalism does strange things to your brain.,[],liberalism,dgdocter12,,[],
2140,"whitepeople, crabpeople","So Twitter can just let  trend like it's nothing, but if  were trending then there would be riots in the streets. ",[u'Twitter//B-ENTITY'],twitter,stin_Smith,twitter,['twitter'],
2141,,The sooner the better.. know your place...,[],,AetherOfLove,,[],
2142,WhitePeople,I love . Don't be ashamed of your race or loving your heritage because it's a taboo now. I love my European heritage. 🇺🇸👌🏼,[],;; european;,shooberto,,[],
2143,WhitePeople,"We're. Not. Sorry. 

 ",[],;;,TheFunEndsNow,,[],
2144,WhitePeople,The left is vilifying an entire race of people based on their own stereotypes &amp; prejudices of  . Hypocrites!,[],;,grodri56,,[],
2145,,you're so brave thank you for sharing your story,[],,Goobinator02,,[],
2146,,we hate white people like youuuu not all of them babygirl,[],,WhenYourePretty,,[],
2147,WhitePeople,are alright.,[],,ChrisTechBrown,,[],
2148,"whitepeople, SideEye, deadEye","When  say they wanna 'make America great again' ..  



They are either
complete selfish asses
or Ignant af ",[u'America//B-ENTITY'],america;;;;,9t_9p,america,['america'],america
2149,WhitePeople," aren't the problem

White LIbs are

👉Fought for slavery
👉Enacted Jim Crow
👉Founded KKK


 ","[u'Jim//B-ENTITY', u'Crow\U0001f449Founded//I-ENTITY', u'KKK//I-ENTITY']",;;;jim crow; kkk,Michael72172097,"white libs,jim crow",['kkk'],white libs
2150,WhitePeople,Girl...what's happening in this tag,[],;,sailor_misty,,[],
2151,"zacbrownbandlive, WhitePeople, svengoolie, CHIvSEA, Gutfeld, JJWCC2017"," ,  ,  , Sounders ,  ,  , Hansel Robles , Gignac , ","[u'Sounders//B-ENTITY', u'Hansel//B-ENTITY', u'Robles//I-ENTITY', u'Gignac//B-ENTITY']","hansel robles, gignac",nipponupdate,"sounders,hansel robles,gignac",[],"hansel robles,gignac"
2152,WhitePeople,*enslaved people to get out of their own work &amp; stopped those same ppl from getting educations* : we built this country.,[],,zakeeakardash,,[],
2153,"love, WhitePeople",love white everything!,[],,Goobinator02,,[],
2154,,"@fdell3 hey! Vladimir Caddie guy!

It seems there's a Gopher in my pant.
NO, I AM NOT GLAD TO SEE YOU!","[u'Vladimir//B-ENTITY', u'Caddie//I-ENTITY']",;vladimir; gopher;,CheetahPizzas,vladimir caddie,['vladimir caddie'],vladimir caddie
2155,WhitePeople,"""*OUR* race built this civilization!""
""What about slavery and genocide?""
""Hey, *I* wasn't a part of that...""

",[],;;,Rosie_Zadinia,,[],
2156,WhitePeople,"Pssst.. The Constitution was written up and signed by  😲😲 ""them crackers so evil trying to make a civilized society and shit"" 😂😂",[u'Constitution//B-ENTITY'],;constitution,VSigourney1,constitution,[],
2157,whitepeople,"Just so everyone knows, we don't claim the white people crying how they're oppressed in the  hashtag. They're on their own. ",[],;,King_Dennis13,,[],
2158,,"Liberals cry ""racism"" whenever somebody says something they disagree with yet leftists love to openly promote racism against .",[],,PhilipBeamSr,,[],
2159,,Why don't you? You don't think white people don't like black people? How's the love in Africa? Or Asia and India? Do They love white people?,"[u'Africa//B-ENTITY', u'Asia//B-ENTITY', u'India//B-ENTITY']",";;africa; asia, india;",Trumpforpres4,"africa,asia,india","['africa', 'india', 'asia']",asia
2160,"whitepeople, crabpeople","So Twitter can just let  trend like it's nothing, but if  were trending then there would be… ",[u'Twitter//B-ENTITY'],twitter,J0hnnyKapahala,twitter,['twitter'],
2161,WhitePeople,Why are nations founded by  the most free &amp; tolerant? There are Currently slaves in Africa &amp; Middle East yet whites are evil..,"[u'Africa//B-ENTITY', u'Middle//B-ENTITY', u'East//I-ENTITY']",";africa, middle east",doc_redpilled,"africa,middle east",[],"africa,middle east"
2162,WhitePeople,buuuuuttt  kinda screwed all that up in the past and today soooo racism remains,[],,Jrwoke,,[],
2163,whitepeople,is trending....... I will use it as an excuse to post bikini pics 😘,[],;,Katie_for_fun,,[],
2164,,"Sre you going to denounce this overt racism in your name, @GOP, @RNC, &amp; @TNGOP? ",[],,Newsericks,,['gop'],
2165,,Wait. Wait. Look over here. Trump put Russian dressing on his salad!!!  Let's get a special prosecutor because nothing else bad is happening,[],";;; trump, russian;",BBindib,,['a special prosecutor'],trump
2166,whitepeople,White lives matter.,[u'White//B-ENTITY'],,drewwood30,white,[],
2167,"WhitePeople, America",Cause  are the problem w,[],,JessePershall,,[],
2168,"WhitePeople, whitepeople",freed my ancestors. Dont understand the hate. No quarrel from me here. Carry on  😎,[],;;;,hotvoltage,,[],
2169,,Native Americans and gentrified communities may have a word about this...,[],"native americans, americans",missnvni,,[],
2170,WhitePeople,Ok I have done my best to mock the   hashtag. Now it's time for this cracka to sleep ...,[],;,JadedByPolitics,,[],
2171,WhitePeople,"
Video: Was the Tower of Babel Real?
","[u'Tower//B-ENTITY', u'of//I-ENTITY', u'Babel//I-ENTITY', u'Real//I-ENTITY']",tower of babel,tonyr951,tower of babel real,['tower of babel real'],
2172,WhitePeople,Can someone name the number of genocides committed by Blacks? We know for the Whites...Thanks in advance.,[],;;,Kings_Secret,,[],
2173,"WhitePeople, lynching",No surprise that Tang is in office and   is trending. I am sure next week  will be on top,[u'Tang//B-ENTITY'],tang;,DaKcStork,tang,[],tang
2174,,"It's actually the hat that sells you as a white supremacist but keep trying, sweaty :))))) ",[],,vanetti,,[],
2175,WhitePeople,"""You don't understand our struggle! The Dow was down two points today!"" ",[u'Dow//B-ENTITY'],;,vanetti,dow,[],
2176,,Your Tude is what more people have got to realize is the only way to combat this politically correct idea that there is eternal white guilt!,[],,donald_aper,,[],
2177,,I'm white &amp; I get it. It's bulllllshit,[],;,ojoan,,[],
2178,"Eurovision, UFC211, Portugal, WhitePeople",George Soros Feels No Guilt In Helping The Nazis   i,"[u'George//B-ENTITY', u'Soros//I-ENTITY']","george soros, nazis",TornadoRhoy,george soros,[],"george soros,nazis"
2179,WhitePeople,There sure are a lot of stupid  who voted for Cankles.,[],cankles,LiberalsRpsyco,,[],
2180,WhitePeople,"You hate us because you ain't us.. 

Seriously, who's the most racist people on earth right now in 2017? 

🍓🍦",[],;;,ScienceGuy66,,[],
2181,WhitePeople,our women are beautiful and strong. It's up to you to continue reproducing with your own in order to s…,[],;,livncuckooland,,[],
2182,,"Dentist : ur teeth are so white 
Her : how white they are ?
Teeth: *colonize half the world* 
Dentist : pretty fuck… ",[],;;;,DhatVulcha,,"['dentist', 'dentist']",
2183,BatShitCrazy,The Left is  @chuckschumer &amp; @nancypelosi should be committed or imprisoned They are intentionally try…,[],,LisaTomaino,,['the left'],
2184,whitepeople," can y'all niggas become extinct already, damn... I know it don't take that damn long ",[],;,HeyImBaejuh,,[],
2185,WhitePeople,shouldn't feel guilty about something we didn't do. You weren't a slave and I didn't own one. You get no reparations from me!!,[],;;,k_jean57,,[],
2186,WhitePeople," shouldn't be a thing, ever. Just like how any race trending isn't and shouldn't be acceptable.",[],;,Gareth_Tarlo,,[],
2187,,affirmative,[],,RayycerX,,[],
2188,,"All Dems know...Name calling, riots, looting, fake news against Trump, destroy America for vindictiveness rather th… ","[u'Trump//B-ENTITY', u'America//B-ENTITY']","dems, trump, america",moreenie31,"trump,america",['america'],america
2189,"Eurovision, UFC211, Portugal, WhitePeople",Hillary Clinton in 1975: Defends a Child Rapist   i,"[u'Hillary//B-ENTITY', u'Clinton//I-ENTITY']",hillary clinton,VadKarina,hillary clinton,['hillary clinton'],hillary clinton
2190,,What in the hell does this have to do with white people?,[],,TheFactualGamer,,[],
2191,WhitePeople,Choose your tradition  be your color and go back to tradition or join the Muslim tradition by force. This is your last freedom,[],muslim;,ThirdReiched,,[],muslim
2192,,Shallow minded black people who are also liberals are taking the bait.,[],,MySoulPanteth,,[],
2193,WhitePeople,"Without separating Americans by skin color, liberals would have no influence. 

Don't let them divide us. 
",[],americans;,mikehicks415,,[],
2194,whitepeople,classic twitter,[u'twitter//B-ENTITY'],,unsubmimique,twitter,[],
2195,,"I agree!I'm proud to be white too &amp; everyone should be proud of their race no matter what, it's just showing God gr… ",[u'God//B-ENTITY'],;,lindathomas102,god,[],
2196,,we love everyone with good will,[],,TeaPartyStance,,[],
2197,,"Dear Libs,
If you bring nothing but knives and drama to the table, don't be surprised when your guests get up and l… ",[],;,kpalmer60,,[],
2198,"WhitePeople, YouNeedWhiteMenForThat",Want space exploration?,[],,gunfightingmick,,[],
2199,WhitePeople,"You think a  hashtag is racist? 😂😂😭😭 I'm dying, you don't know what racism is 💀 ",[],;;,not_korpo,,[],
2200,WhitePeople," Are actually lizards because we turn green,red,purple,pink,yellow,and grey. Face it, we're fucking rainbows.",[],;,Roishock,,[],
2201,WhitePeople,Some  enjoy reading the classics....,[],,cobaltwest,,[],
2202,WhitePeople,"
✔️Freed the slaves
✔️Defeated Hitler",[],;,ElizabethVlaho1,,['hitler'],hitler
2203,whitepeople,crack head threatened to shoot me tonight while i was on my porch and i live in a nice town. color has no bias stupid people,[],;,WiJohnson4Trump,,['crack head'],
2204,WhitePeople," are supposed to have white privilege but someone stole mine and made me work for every dime i got,i was robbed!",[],,TheFunEndsNow,,[],
2205,,The word 'racism' is like ketsup. It can be put on practically and demanding evidence makes you 'racist.'~ Sowell…,[],;;sowell,AtheistEnigma,,[],
2206,,@KodiGaddis This is the kind of tweet that liberals &amp; others are horrified by:,[],,janersm,,[],
2207,,Over 600k Rep died to stop it. We have nothing 2 do / it. Democrats have brainwashed people they think we're stupid.,[],;; democrats,BESTHSA,,[],
2208,WhitePeople,Why is this trending? We are all one.,[],;,Robby_Farland,,[],
2209,whitepeople,We need to stop comparing people based on their race and start looking at each individuals character.,[],,blsasar,,[],
2210,whitepeople,POLL: How do you feel about the prospect of  becoming a minority in the US?,[],us,Imperfect10n,,['us'],
2211,WhitePeople,The only example of institutional racism is race-based Affirmative Action.,[],affirmative action,TradCon,,[],
2212,WhitePeople,"YOU WERE'NT KANGZ!

 on the other hand... ",[],;,JDVandersnoot,,[],
2213,WhitePeople,"@emjayale Slavery was Muslim.
Still is.
DUH
 ",[],muslim;;,Walkingstickm2n,,[],
2214,"TheFreshPrinceOfBelAir, WhitePeople, CarltonBanks",Thanks to  the stereotype that  can't DANCE didn't exist 4 me.  I ❤ you &amp; it's not unusual 😉,[],;,SummerRoseDream,,[],
2215,WhitePeople,Hate crimes against  are real despite all that your 'gender studies' professor taught you.,[],gender studies,cy_frost,,['professor'],
2216,,I've been given a privilege because of my skin. The right thing to do is to fight for other races to have what I have had.,[],;,NickMadincea13,,[],
2217,,Racism wouldn't exist if white peoplr didn't create the social construct of race.,[],racism,velvetskank,,[],
2218,WhitePeople,Turkey and mayo sandwiches,[u'Turkey//B-ENTITY'],"turkey, mayo",aWllsJereym,turkey,['turkey'],turkey
2219,whitepeople,"United we stand, divided we fall. Are we not all of the human race?   it's not your fault",[],;;,RealHappyshizno,,[],
2220,,They sure do thrive on it they don't care what is good for the country it's all about them,[],,jamesg2613,,[],
2221,whitepeople,.Science fiction? Or just a matter of time? If left up to @TheDemocrats it will be the end of …,[],;;,nathan521,,[],
2222,WhitePeople,I think the  hashtag is a Russian bot operation designed to cause discourse on all sides. It worked I see,[],russian;,theMattyKakes,,[],
2223,WhitePeople,Racist   are the problem and that's why the sane white people arent offended by this hashtag,[],,Slade201192,,[],
2224,,Robbed &amp; killed other civilizations &amp; then took credit for their accomplishments* fixed it for you sis,[],,cclari_nb,,[],
2225,"WhitePeople, Triggered"," is trending, so I'm just gonna leave this here...  ",[],,ArneAlvarado,,[],
2226,,"Grateful for white men who recognize their societal privilege, and use it to empower women &amp; people of color. Mad respect guys! ",[],;,cmbsweden,,[],
2227,,You get none.  Your ancestors started this shit back in the mid 1400's.,[],;,AetherOfLove,,[],
2228,WhitePeople,are the only only racial group in this country who is accused of racism on a daily basis. When most of it today is against us!,[],;,violin002,,[],
2229,,Didn't y'all kill him?,[],,BlackNerdJade,,[],
2230,,"Created and built on the back of Black slaves you mean.

I fixed it for you. ",[u'Black//B-ENTITY'],;,cmbsweden,black,[],
2231,WhitePeople,You'll miss us.,[],,CorintheansXIII,,[],
2232,,"There's little more childish than a white person losing their shit because someone asks them to consider other experiences.

",[],,3illSweet,,[],
2233,WhitePeople,@Trend_Spitter Making fun of  is going out of style fast. Just a heads up.,[],;,OldSchoolfan12,,[],
2234,,Flip &amp; RT this poll...,[],,9975Ts,,['flip & rt'],
2235,"Eurovision, UFC211, Portugal, WhitePeople",George Soros thinks he's God   i,"[u'George//B-ENTITY', u'Soros//I-ENTITY', u'God//B-ENTITY']",george soros,TopzShriraj,"george soros,god",['george soros'],george soros
2236,WhitePeople,"  There are two kinds of republicans; 

Billionaires and Suckers. 

Check your wallet to see which one you are.",[u'Billionaires//B-ENTITY'],republicans;;,jordantylandyln,billionaires,[],
2237,,I actually say this and shout it out of windows while riding through The District. Gentrification is why Our girls are missing.. ..sooo...,"[u'The//B-ENTITY', u'District//I-ENTITY']",; gentrification;,AetherOfLove,the district,[],
2238,WhitePeople,"This says it all!
 ",[],,Isilchaser,,[],
2239,WhitePeople,Liberals policies have enslaved minorities to the state.,[],liberals,dianedavis8180,,[],
2240,WhitePeople,BAD ASS,[],,msm_polls,,[],
2241,WhitePeople,Dear,[],,longgoneblond,,[],
2242,LOSERS,"Actually, they are admitting that they're ! ",[],,Newsericks,,[],
2243,,Officer William Stacy caught this starving mother stealing eggs. What did he do? Delivered two truckloads of food t…,"[u'Officer//B-ENTITY', u'William//I-ENTITY', u'Stacy//I-ENTITY']",officer william stacy;;,SOldmixon,officer william stacy,"['food t', 'officer', 'william stacy']",william stacy
2244,WhitePeople,"Nobody can pull the ""qualified"" excuse on me when we see a Congress full of only  who stink at their job. ",[u'Congress//B-ENTITY'],congress,ZakCMcGaugh,congress,['congress'],congress
2245,,Did some people really need to be told that?,[],,Gary_Walker96,,[],
2246,WhitePeople,Can someone please tell me something  can do without killing themselves that's not racist at this point?,[],,silence_above,,[],
2247,,He so upset that white people getting call on their bs,[],,DavisKarrissa,,[],
2248,DAFF,"""We didn't talk about race because we didn't have to. It didn't affect us."" This is very common for non-POC. … ",[],;;,cmbsweden,,[],
2249,,Or it could be the hat,[],,whats_habenin,,[],
2250,whitepeople,@KeifyG I keep tellin people one of the worst things you can do in America is tell  the truth of their history here and across the globe,[u'America//B-ENTITY'],america,miickeytankbank,america,['america'],america
2251,,"I may not like m o s l e m s, unlike you, you racist I don't wish them dead. Hypocrite Idiot ",[],;,OZzSue1,,[],
2252,WhitePeople,When do you think  are going to remember that they forced their language on us 🤔,[],,mielhija,,[],
2253,,"Fourth Reich Is among us. First of all, you mocked us, insulted us, called us racist, we'll see who raises again soon. 

 ",[],fourth reich;,rut1ger,,[],
2254,WhitePeople,I was wondering why  was trending and I see it's a bunch of WHITE SUPREMACISTS trying to hide their racism behind all white ppl,"[u'WHITE//B-ENTITY', u'SUPREMACISTS//I-ENTITY']",white supremacists,cetsi97,white supremacists,[],white supremacists
2255,WhitePeople,"@BasedElizabeth You mean picture the world without numerous genocides, Holocaust, and Colonialism.  Looks good from this side. ",[],"holocaust, colonialism;",amaliik3,,[],
2256,,"Reality is that not all lives matter, this will be winner take all ",[],,altrite1,,[],
2257,,Homophobes?,[],homophobes,graywolf,,[],
2258,,I'M SO HERE FOR MUSLIM/ ISLAMIC PRIVILEGE!!!,[],"muslim, islamic",AetherOfLove,,[],
2259,,THIS x 1000000000,[],,jaynya13,,[],
2260,"whitepeople, people","Im getting a little too political tonight, but at what point does the #  become . Fuck liberal/right wing. IM LOGICAL.",[],;;,YammamotoOG,,[],
2261,WhitePeople,Last I checked the highest income earners on average in North America are Asian so what White privalge are you talking about?,"[u'North//B-ENTITY', u'America//I-ENTITY', u'White//B-ENTITY']","north america, asian",GSaint318,"north america,white",['north america'],north america
2262,WhitePeople,Something to consider before calling all white people racist. This hatred must stop somewhere. Everyon…,[],;;,LoveOurPeoples,,[],
2263,WhitePeople,"More hot  from Russia--why? Because I goddamn hate the progressive witch hunt. Eat shit, progs. ",[u'Russia//B-ENTITY'],russia;;,readwipedandble,russia,['russia'],
2264,,This one is a gem of her race,[],,V01Vod,,[],
2265,WhitePeople,In case you still think it was wrong of Hillary to call Trump supporters deplorables...click through the  hashtag,"[u'Hillary//B-ENTITY', u'Trump//B-ENTITY']","hillary, trump;",harbend,"hillary,trump",[],"hillary,trump"
2266,WhitePeople,"Democrats used to demonize blacks. Then, Native Americans. Now it's . Dems thrive on social hatred. They manufacture it. -VJ","[u'Native//B-ENTITY', u'Americans//I-ENTITY', u'Dems//B-ENTITY']",democrats;native americans;;dems;;,winegirl73,"native americans,dems",[],
2267,whitepeople,@DebunkRacistH8 IT IS offensive to  though. Stand a viable candidate next time!,[],;,murph125,,[],
2268,,"must be nice to know exactly where you came from, because most african americans don't have that privilege ",[],"african americans, americans",_moneymoee,,[],
2269,"WhitePeople, WhitePeople","The first race to make a law against slavery was  and they were so committed to it over 360,000  died to enforce it.",[],,VILLA504BEEZY,,[],
2270,WhitePeople,"Oh no!!! I'm doing the OK symbol and I'm white 👌🏼 I must be a white supremacist in liberals eyes 😂😂😂
 ",[],;white supremacist,shooberto,,[],
2271,,this tweet smells like boiled hotdogs and American cheese.,[],"hotdogs, american",_cuntastic,,[],
2272,,I'm German &amp; English.. and a a global minority.. never will I not be proud of my heritage or be ashamed of being white..,"[u'German//B-ENTITY', u'&amp;//I-ENTITY', u'English//I-ENTITY']","german, english;;",American2r26,german,[],
2273,WhitePeople,Have y'all read the  hashtag. LMFAO. Acting like their is racism against whites. Bye.,[],;;;,torisparksxo,,[],
2274,Racism,There is far more  from the Left than the right.,[],,AZInformer,,[],
2275,WhitePeople,who don't like hashtags about white people are the snowflake white people who need to actually learn about white people.,[],,annaboo7998,,[],
2276,"Resistance, Liberals","THAT'S THE HASHTAG THEY ARE USING‼️‼️
MINDS OF A CULT‼️‼️   ❄️ ",[],;,GloriaBudde,,[],
2277,WhitePeople,"McDonalds gives out 'Free coffee w/ a whitey' discount cards if anyone needs a pick-me-up

This tweet brought to you by the  tag",[u'McDonalds//B-ENTITY'],mcdonalds;,HoorayBacon,mcdonalds,[],mcdonalds
2278,,An exact visual as to why Trump won. Thanks for securing 2020 for him.,[u'Trump//B-ENTITY'],trump;,FuckenCannarsa,trump,[],trump
2279,whitepeople,Blaming  who are alive today for slavery is like blaming your great great grandparents who you never met for your own stupidity,[],,FUNKYFreshWS6,,[],
2280,WhitePeople,"I'm a proud Christian white man, married to a woman of Mexican descent. 

",[u'Mexican//B-ENTITY'],"christian, mexican",JackCarsrudJr,mexican,[],
2281,WhitePeople,"Glad somebody finally created a  on Twitter, because that's a completely uncontroversial topic.",[u'Twitter//B-ENTITY'],twitter,OldSchoolfan12,twitter,['twitter'],
2282,WhitePeople,go to bed,[],,PencesGreyHair,,[],
2283,WhitePeople,"Yeah, actually we can.   freed the slaves and crushed Hitler. ",[u'Hitler//B-ENTITY'],;hitler,RPZak0,hitler,['hitler'],
2284,,WHAT IN THE TRUMP TRASH ....,[],trump,devonlevesque_,,[],
2285,whitepeople,"So... , here's an idea: how about we stop defending for a sec, &amp; pay attention. Just listen &amp; learn? 👇🏼 ",[],;;;,rachel_j_clift,,[],
2286,WhitePeople,Planned Parenthood continues to kill FAR more people of color than they do,[],planned parenthood,GingerMarple,,[],
2287,,Bless! 😫✊,[],;,AetherOfLove,,[],
2288,WhitePeople,Annnd today we further divide the races.,[],,Jeff_Mansen,,[],annnd
2289,WhitePeople,I hate all of you,[],,gooberfat,,[],
2290,,We gonna act like the baby ain't about to drink bleach?,[],,Wonder_Kid4,,[],
2291,WhitePeople,Most  aren't all that privileged. Everyone has their advantages and disadvantages and it has nothing to do with race.,[],;,nicc44,,[],
2292,WhitePeople,Without  Our Country Will Become A Third World Country.,[],,GenaroPerez,,[],
2293,WhitePeople,How White People live in South Africa so they don't get murdered while in their own homes.,"[u'South//B-ENTITY', u'Africa//I-ENTITY']",south africa,RedPilled88,south africa,['south africa'],south africa
2294,,Also why he use Wikipedia that website not even school approval anymore and that's really saying something cuz the school system is trash,[u'Wikipedia//B-ENTITY'],wikipedia,DavisKarrissa,wikipedia,[],wikipedia
2295,beproudofwhoyouare,Are awesome get to know them. Proud to be one and of Irish and Scottish descent. 🙏🇺🇸😉👍😘😍💃🌹👌,"[u'Irish//B-ENTITY', u'Scottish//B-ENTITY']","; irish, scottish;",EnvyMeGreatly,scottish,[],
2296,whitepeople,best people,[],,DaimonLord,,[],
2297,WhitePeople,The most truth I've ever heard from a white man.,[],,RamelSeven,,[],
2298,WhitePeople,"When  claim they're ancestors freed slaves but conveniently forget over 50,000 BM died in the Civil War…",[],civil war,jansco3283,,[],
2299,,"Fact that ur white, wearing a MAGAt hat, and u know that's a white supremacist gang sign seems to say it all!   ",[],,PPapaPolitics,,[],
2300,Whitepeople,is trending. Somewhere a SJW is making the case that ALL whites are bad... while telling them not to generalize other races ;),[],; sjw;,ddrm2017,,[],sjw
2301,,Oops.. it was also altered by white people. Thanks for playing,[],;;,Imperfect10n,,[],
2302,WhitePeople,"I am proud to be a white Christian male. 

",[],christian,larrydb86,,[],
2303,WhitePeople,"Picture a world without any . 

No, literally picture it... ",[],;;,LoveOurPeoples,,[],
2304,WhitePeople,don't riot in the streets when a cop shoots a white person.,[],,Mindy4110,,[],
2305,"Eurovision, UFC211, Portugal, WhitePeople","Obama: ""We're Training ISIL""   i   ",[],"obama, isil",TrishaSuprabhat,,[],
2306,"Eurovision, UFC211, Portugal, WhitePeople",George Soros wants to bring down Europe's borders   i,"[u'George//B-ENTITY', u'Soros//I-ENTITY', u'Europe//B-ENTITY']","george soros, europe",TopzShriraj,"george soros,europe","['george soros', 'europe']",george soros
2307,whitepeople,"""Don't poke the bear"" when  get angry, countries get taken over, people get put in chains, gas chambers, climate changes. 🙅🏾‍♂️ ",[],;,TBoulderbone,,['gas chambers'],
2308,WhitePeople,"If you wanna know why trump won
Just look at   trending 
Blatant anti white hatred has caused them to vote for their survival",[],trump;;,richdiet_mel,,[],
2309,"Nascar, WhitePeople","When J.J. Watt, , &amp;  all trend at the same time, you know it's a good day.","[u'J.J.//B-ENTITY', u'Watt//I-ENTITY']",j.j. watt,pkellyshock,j.j. watt,[],"j.j. watt,"
2310,vision,"Trump was right. 
Civil war didn't have to happen.

 ",[u'Trump//B-ENTITY'],trump; civil war;,iamThebot,trump,[],trump
2311,WhitePeople,YOU ARE FUCKING BAD-ASS,[],,gbmrhino,,[],
2312,Whitepeople,This never gets old ! @TruePat25 I'm dying bro ! 😂😂😂😂,[],;;,papjimsun,,[],
2313,WhitePeople,"For some little kids, President Trump is their first white president ","[u'President//B-ENTITY', u'Trump//I-ENTITY']",president trump,JoCastiglione,president trump,"['president', 'first white president', 'trump']",trump
2314,,People immigrate to predominantly white countries because that's the only way to benefit from the resources you sto…,[],,hummingrain,,[],
2315,WhitePeople,@Rambobiggs Damn proud to be a white male!  My white privilege is to trigger mental libtards with fact not fiction!,[],;,alpha_broder,,[],
2316,whitepeople,That moment  find out the black women is god,[],,Ashamed2BeWhite,,[],
2317,WhitePeople," sad thing is,liberal white ppl are stoking the fire, cause they don't want to be called racist, even then, they still are lol",[],,RicksRant,,[],
2318,WhitePeople,I see  trending and I'm just like,[],,OtherMomo,,[],
2319,WhitePeople,Dear  thank you for landing a man on the moon and returning him to Earth safely.,[],,greg_a_elliott,,[],earth
2320,WhitePeople," SAVED the Entire World, more than once...",[],,LauraWilsonGal,,[],
2321,,I am a proud white Christian conservative &amp; I have not one iota of white guilt. I love being Deplorable…,[],christian;;,wildmaresnw_b,,[],
2322,,"If I wasn't White, I would hate White people too!😂 ",[],,AnnaApp91838450,,[],
2323,WhitePeople,"Dear ...

Have a Dr. Pepe! ",[u'Pepe//B-ENTITY'],;;dr. pepe,DaimonLord,pepe,['pepe'],pepe!
2324,,the only good thing about this tag trending is that all the closeted racists and homophobes are getting exposed,[],,ethrealjk,,[],
2325,whitepeople,@eazylori The people dogging white people and getting mass amounts of retweets are using bots. LLOL.,[],;,pamleahh,,[],
2326,,He's an elitist white French snob! He will lecture us all about diversity but will live like all hypocrites quite differently!,[],french;,AndrewManagh,,[],
2327,,that lil homie in the back bout to commit sewer side,[],,MDMAzing666,,[],
2328,WhitePeople,Your lack of melanin is not your undoing just like my blackness is not a threat to your existence    ✊🏻✊🏼✊🏽✊🏾✊🏿,[],,DianeQ13,,[],
2329,whitepeople,I fell off my bike today it was all  's fault,[],,chase_wsu,,[],
2330,,"This liberal doesn't know that Africans were selling each other as slaves well before. Not bringing their best, fol… ",[],africans;,TradCon,,[],
2331,"bigly, WhitePrincess, whiteprivelge",accomplishments. Took tremendous work and sacrifice.   Dont see you on @TIME influencers list. .,[],;;,DaTronaldDump,,[],
